Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0043465	GO:0043465	regulation of fermentation	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0044704	GO:0044704	single-organism reproductive behavior	4	1	0.038323700926002	0.167974522902733	Serpine2
GO:0046013	GO:0046013	regulation of T cell homeostatic proliferation	4	1	0.038323700926002	0.167974522902733	Cd24a
GO:0046449	GO:0046449	creatinine metabolic process	4	1	0.038323700926002	0.167974522902733	Mme
GO:0051790	GO:0051790	short-chain fatty acid biosynthetic process	4	1	0.038323700926002	0.167974522902733	Acss2
GO:0051794	GO:0051794	regulation of timing of catagen	4	1	0.038323700926002	0.167974522902733	Cdh3
GO:0061083	GO:0061083	regulation of protein refolding	4	1	0.038323700926002	0.167974522902733	Hspa8
GO:0061110	GO:0061110	dense core granule biogenesis	4	1	0.038323700926002	0.167974522902733	Serpine2
GO:0070859	GO:0070859	positive regulation of bile acid biosynthetic process	4	1	0.038323700926002	0.167974522902733	Stard4
GO:0071947	GO:0071947	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	4	1	0.038323700926002	0.167974522902733	Otud7b
GO:0072367	GO:0072367	regulation of lipid transport by regulation of transcription from RNA polymerase II promoter	4	1	0.038323700926002	0.167974522902733	Srebf2
GO:0072716	GO:0072716	response to actinomycin D	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0090074	GO:0090074	negative regulation of protein homodimerization activity	4	1	0.038323700926002	0.167974522902733	Spag9
GO:0090403	GO:0090403	oxidative stress-induced premature senescence	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0097167	GO:0097167	circadian regulation of translation	4	1	0.038323700926002	0.167974522902733	Per2
GO:1900736	GO:1900736	regulation of phospholipase C-activating G-protein coupled receptor signaling pathway	4	1	0.038323700926002	0.167974522902733	Bicd1
GO:1901525	GO:1901525	negative regulation of macromitophagy	4	1	0.038323700926002	0.167974522902733	Trp53
GO:1903297	GO:1903297	regulation of hypoxia-induced intrinsic apoptotic signaling pathway	4	1	0.038323700926002	0.167974522902733	Hyou1
GO:1903298	GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	4	1	0.038323700926002	0.167974522902733	Hyou1
GO:1903347	GO:1903347	negative regulation of bicellular tight junction assembly	4	1	0.038323700926002	0.167974522902733	Ikbkb
GO:1903587	GO:1903587	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	4	1	0.038323700926002	0.167974522902733	Ppp1r16b
GO:1903802	GO:1903802	L-glutamate(1-) import into cell	4	1	0.038323700926002	0.167974522902733	Per2
GO:1904253	GO:1904253	positive regulation of bile acid metabolic process	4	1	0.038323700926002	0.167974522902733	Stard4
GO:1904995	GO:1904995	negative regulation of leukocyte adhesion to vascular endothelial cell	4	1	0.038323700926002	0.167974522902733	Cxcl12
GO:1990123	GO:1990123	L-glutamate import into cell	4	1	0.038323700926002	0.167974522902733	Per2
GO:2000680	GO:2000680	regulation of rubidium ion transport	4	1	0.038323700926002	0.167974522902733	Cd63
GO:0014003	GO:0014003	oligodendrocyte development	32	2	0.0385491688742196	0.167974522902733	Fa2h,Id4
GO:0042304	GO:0042304	regulation of fatty acid biosynthetic process	32	2	0.0385491688742196	0.167974522902733	Insig1,Mid1ip1
GO:0043001	GO:0043001	Golgi to plasma membrane protein transport	32	2	0.0385491688742196	0.167974522902733	Rab34,Acsl3
GO:0046677	GO:0046677	response to antibiotic	32	2	0.0385491688742196	0.167974522902733	Dusp18,Trp53
GO:0048710	GO:0048710	regulation of astrocyte differentiation	32	2	0.0385491688742196	0.167974522902733	Serpine2,Id4
GO:0055090	GO:0055090	acylglycerol homeostasis	32	2	0.0385491688742196	0.167974522902733	Angptl4,Xbp1
GO:0070328	GO:0070328	triglyceride homeostasis	32	2	0.0385491688742196	0.167974522902733	Angptl4,Xbp1
GO:0055013	GO:0055013	cardiac muscle cell development	77	3	0.0392271901367819	0.170504271165962	Murc,Fdps,Col14a1
GO:0070252	GO:0070252	actin-mediated cell contraction	77	3	0.0392271901367819	0.170504271165962	Snta1,Scn3b,Emp2
GO:0051272	GO:0051272	positive regulation of cellular component movement	467	9	0.0396856253628868	0.172282882313574	Hspa5,Spag9,Col1a1,Xbp1,Trp53,Gpnmb,Cxcl12,Sparc,Sema5a
GO:0001678	GO:0001678	cellular glucose homeostasis	132	4	0.0401488273817207	0.17407775341839	Rab34,Xbp1,Hmgcr,Aacs
GO:0051338	GO:0051338	regulation of transferase activity	775	13	0.0403609347428848	0.174780830031379	Cd24a,Hspa5,Rgcc,Dscc1,Rfc3,Spag9,Trp53,Emp2,Dcun1d4,Cdkn2d,Hmgcr,Prex2,Mapk8ip1
GO:0036293	GO:0036293	response to decreased oxygen levels	193	5	0.0406651674894431	0.175504532158301	Cd24a,Rgcc,Trp53,Hif3a,Hyou1
GO:0014037	GO:0014037	Schwann cell differentiation	33	2	0.0407788467118315	0.175504532158301	Arhgef10,Fa2h
GO:0045940	GO:0045940	positive regulation of steroid metabolic process	33	2	0.0407788467118315	0.175504532158301	Stard4,Fdps
GO:0046470	GO:0046470	phosphatidylcholine metabolic process	33	2	0.0407788467118315	0.175504532158301	Ldlr,Acsl3
GO:1905710	GO:1905710	positive regulation of membrane permeability	33	2	0.0407788467118315	0.175504532158301	Trp53,Hspa8
GO:0060341	GO:0060341	regulation of cellular localization	857	14	0.0411448815172999	0.176862334679401	Rab34,Per2,Insig1,Otud7b,Xbp1,Acsl3,Mbtps1,Srebf2,Hmgcr,Hnrnpm,Abca2,Cdh3,Sema5a,Mtmr2
GO:0016310	GO:0016310	phosphorylation	2046	28	0.0412669694117014	0.177169479719685	Cd24a,Mprip,Hspa5,Rgcc,Efr3b,Sgk1,Spag9,Pip5k1b,Tesk2,Slc25a23,Atxn1,Pank3,Sbk1,Xbp1,Trp53,Emp2,Gpnmb,Ikbkb,Ppm1l,Cdkn2d,Hmgcr,Mvk,Mbp,Prex2,Hspa8,Mapk8ip1,Cdk7,Ranbp9
GO:0031324	GO:0031324	negative regulation of cellular metabolic process	2316	31	0.0419885564448954	0.180046518383197	Per2,Dhcr24,Mprip,Insig1,Itih5,Snta1,Otud7b,Col28a1,Klf15,Tsc22d3,Atxn1,Per3,Xbp1,Trp53,Serpine2,Hsf4,Ciart,Ikbkb,Arid5b,Cdkn2d,Srebf2,Hmgcr,Mtmr2,Mvk,Ppp1r16b,Id4,Prex2,Hspa8,Ppid,Mapk8ip1,Ranbp9
GO:0006898	GO:0006898	receptor-mediated endocytosis	195	5	0.042192716408489	0.180700507605022	Cd24a,Bicd1,Ldlr,Cd63,Mtmr2
GO:0048015	GO:0048015	phosphatidylinositol-mediated signaling	135	4	0.0430114439933526	0.182558935822856	Xbp1,Serpine2,Prex2,Ppp1r16b
GO:0051188	GO:0051188	cofactor biosynthetic process	135	4	0.0430114439933526	0.182558935822856	Sptb,Acly,Pank3,Acss2
GO:0001562	GO:0001562	response to protozoan	34	2	0.0430560144454259	0.182558935822856	Gbp6,Iigp1
GO:0031111	GO:0031111	negative regulation of microtubule polymerization or depolymerization	34	2	0.0430560144454259	0.182558935822856	Sgk1,Mid1ip1
GO:0050892	GO:0050892	intestinal absorption	34	2	0.0430560144454259	0.182558935822856	Ldlr,Acat2
GO:0051693	GO:0051693	actin filament capping	34	2	0.0430560144454259	0.182558935822856	Sptb,Tmod2
GO:2000108	GO:2000108	positive regulation of leukocyte apoptotic process	34	2	0.0430560144454259	0.182558935822856	Cd24a,Trp53
GO:0006888	GO:0006888	ER to Golgi vesicle-mediated transport	80	3	0.0431483966634759	0.182558935822856	Tfg,Insig1,Hyou1
GO:0010657	GO:0010657	muscle cell apoptotic process	80	3	0.0431483966634759	0.182558935822856	Trp53,Hmgcr,Hspa8
GO:0048259	GO:0048259	regulation of receptor-mediated endocytosis	80	3	0.0431483966634759	0.182558935822856	Bicd1,Cd63,Mtmr2
GO:0032970	GO:0032970	regulation of actin filament-based process	331	7	0.0436580393774304	0.184492125340131	Sptb,Iqgap2,Arhgef10,Rgcc,Fscn1,Sema5a,Tmod2
GO:0060322	GO:0060322	head development	628	11	0.0439639899201234	0.18544952828604	Hspa5,Chd5,Col1a1,Cxcl12,Trp53,Serpine2,Arid5b,Id4,Sema5a,Col4a1,Tacc1
GO:1905952	GO:1905952	regulation of lipid localization	136	4	0.0439905997363284	0.18544952828604	Acat2,Srebf2,Abca2,Fitm1
GO:0032845	GO:0032845	negative regulation of homeostatic process	198	5	0.0445483169513461	0.187574682325824	Cd24a,Tsc22d3,Tsc22d4,Klf13,Hmgcr
GO:0034330	GO:0034330	cell junction organization	199	5	0.0453507004633849	0.187720707187018	Tesk2,Mpz,Fscn1,Ikbkb,Ugt8a
GO:0001937	GO:0001937	negative regulation of endothelial cell proliferation	35	2	0.0453795469947125	0.187720707187018	Rgcc,Sparc
GO:0048009	GO:0048009	insulin-like growth factor receptor signaling pathway	35	2	0.0453795469947125	0.187720707187018	Atxn1,Cdh3
GO:1902229	GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	35	2	0.0453795469947125	0.187720707187018	Cxcl12,Cdkn2d
GO:0002790	GO:0002790	peptide secretion	555	10	0.0456097213203004	0.187720707187018	Rab34,Per2,Clec5a,Rgcc,Xbp1,Hmgcr,Mbp,Ppid,Aacs,Glul
GO:0003300	GO:0003300	cardiac muscle hypertrophy	82	3	0.0458674052872251	0.187720707187018	Klf15,Fdps,Col14a1
GO:0055006	GO:0055006	cardiac cell development	82	3	0.0458674052872251	0.187720707187018	Murc,Fdps,Col14a1
GO:0048017	GO:0048017	inositol lipid-mediated signaling	138	4	0.0459863081755635	0.187720707187018	Xbp1,Serpine2,Prex2,Ppp1r16b
GO:0010628	GO:0010628	positive regulation of gene expression	1716	24	0.0461743936609526	0.187720707187018	Maml3,Tef,Murc,Insig1,Leo1,Rgcc,Klf15,Col1a1,Ldlr,Atxn1,Xbp1,Trp53,Tet3,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Cdh3,Id4,Hspa8,Cdk7,Ash2l
GO:0034220	GO:0034220	ion transmembrane transport	714	12	0.04716327605279	0.187720707187018	Slc39a13,Kcnk1,Slc7a2,Snta1,Cacng1,Scn3b,Cacna1s,Slc25a23,Lrrc8a,Ikbkb,Slc9a9,Slc41a1
GO:0035967	GO:0035967	cellular response to topologically incorrect protein	83	3	0.0472580590176824	0.187720707187018	Hspa5,Xbp1,Dzip3
GO:0046916	GO:0046916	cellular transition metal ion homeostasis	83	3	0.0472580590176824	0.187720707187018	Slc39a13,Mt1,Mt2
GO:0050772	GO:0050772	positive regulation of axonogenesis	83	3	0.0472580590176824	0.187720707187018	Cxcl12,Plxnd1,Sema5a
GO:0071482	GO:0071482	cellular response to light stimulus	83	3	0.0472580590176824	0.187720707187018	Trp53,Mme,Ppid
GO:1905954	GO:1905954	positive regulation of lipid localization	83	3	0.0472580590176824	0.187720707187018	Acat2,Srebf2,Fitm1
GO:0032844	GO:0032844	regulation of homeostatic process	483	9	0.0473223752227493	0.187720707187018	Cd24a,Scn3b,Tsc22d3,Slc25a23,Ldlr,Tsc22d4,Klf13,Srebf2,Hmgcr
GO:0001777	GO:0001777	T cell homeostatic proliferation	5	1	0.0476739011899198	0.187720707187018	Cd24a
GO:0001957	GO:0001957	intramembranous ossification	5	1	0.0476739011899198	0.187720707187018	Col1a1
GO:0002036	GO:0002036	regulation of L-glutamate transport	5	1	0.0476739011899198	0.187720707187018	Per2
GO:0002317	GO:0002317	plasma cell differentiation	5	1	0.0476739011899198	0.187720707187018	Xbp1
GO:0002326	GO:0002326	B cell lineage commitment	5	1	0.0476739011899198	0.187720707187018	Trp53
GO:0002904	GO:0002904	positive regulation of B cell apoptotic process	5	1	0.0476739011899198	0.187720707187018	Cd24a
GO:0006113	GO:0006113	fermentation	5	1	0.0476739011899198	0.187720707187018	Trp53
GO:0010519	GO:0010519	negative regulation of phospholipase activity	5	1	0.0476739011899198	0.187720707187018	Bicd1
GO:0010958	GO:0010958	regulation of amino acid import	5	1	0.0476739011899198	0.187720707187018	Per2
GO:0010961	GO:0010961	cellular magnesium ion homeostasis	5	1	0.0476739011899198	0.187720707187018	Slc41a1
GO:0019740	GO:0019740	nitrogen utilization	5	1	0.0476739011899198	0.187720707187018	Glul
GO:0032482	GO:0032482	Rab protein signal transduction	5	1	0.0476739011899198	0.187720707187018	Dennd4b
GO:0034638	GO:0034638	phosphatidylcholine catabolic process	5	1	0.0476739011899198	0.187720707187018	Ldlr
GO:0035021	GO:0035021	negative regulation of Rac protein signal transduction	5	1	0.0476739011899198	0.187720707187018	Arhgap24
GO:0035093	GO:0035093	spermatogenesis, exchange of chromosomal proteins	5	1	0.0476739011899198	0.187720707187018	Chd5
GO:0036072	GO:0036072	direct ossification	5	1	0.0476739011899198	0.187720707187018	Col1a1
GO:0043091	GO:0043091	L-arginine import	5	1	0.0476739011899198	0.187720707187018	Slc7a2
GO:0048023	GO:0048023	positive regulation of melanin biosynthetic process	5	1	0.0476739011899198	0.187720707187018	Cdh3
GO:0051005	GO:0051005	negative regulation of lipoprotein lipase activity	5	1	0.0476739011899198	0.187720707187018	Angptl4
GO:0051351	GO:0051351	positive regulation of ligase activity	5	1	0.0476739011899198	0.187720707187018	Mid1ip1
GO:0060666	GO:0060666	dichotomous subdivision of terminal units involved in salivary gland branching	5	1	0.0476739011899198	0.187720707187018	Plxnd1
GO:0060689	GO:0060689	cell differentiation involved in salivary gland development	5	1	0.0476739011899198	0.187720707187018	Xbp1
GO:0060696	GO:0060696	regulation of phospholipid catabolic process	5	1	0.0476739011899198	0.187720707187018	Ldlr
GO:0061043	GO:0061043	regulation of vascular wound healing	5	1	0.0476739011899198	0.187720707187018	Xbp1
GO:0061419	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	5	1	0.0476739011899198	0.187720707187018	Trp53
GO:0061635	GO:0061635	regulation of protein complex stability	5	1	0.0476739011899198	0.187720707187018	Hspa8
GO:0071286	GO:0071286	cellular response to magnesium ion	5	1	0.0476739011899198	0.187720707187018	Slc41a1
GO:0071494	GO:0071494	cellular response to UV-C	5	1	0.0476739011899198	0.187720707187018	Trp53
GO:0072338	GO:0072338	cellular lactam metabolic process	5	1	0.0476739011899198	0.187720707187018	Mme
GO:0090118	GO:0090118	receptor-mediated endocytosis involved in cholesterol transport	5	1	0.0476739011899198	0.187720707187018	Ldlr
GO:0090272	GO:0090272	negative regulation of fibroblast growth factor production	5	1	0.0476739011899198	0.187720707187018	Rgcc
GO:0090370	GO:0090370	negative regulation of cholesterol efflux	5	1	0.0476739011899198	0.187720707187018	Srebf2
GO:0090467	GO:0090467	arginine import	5	1	0.0476739011899198	0.187720707187018	Slc7a2
GO:1900378	GO:1900378	positive regulation of secondary metabolite biosynthetic process	5	1	0.0476739011899198	0.187720707187018	Cdh3
GO:1902023	GO:1902023	L-arginine transport	5	1	0.0476739011899198	0.187720707187018	Slc7a2
GO:1902047	GO:1902047	polyamine transmembrane transport	5	1	0.0476739011899198	0.187720707187018	Azin1
GO:1902267	GO:1902267	regulation of polyamine transmembrane transport	5	1	0.0476739011899198	0.187720707187018	Azin1
GO:1902308	GO:1902308	regulation of peptidyl-serine dephosphorylation	5	1	0.0476739011899198	0.187720707187018	Ppp1r16b
GO:0035924	GO:0035924	cellular response to vascular endothelial growth factor stimulus	36	2	0.0477483364951259	0.187720707187018	Xbp1,Cd63
GO:0043954	GO:0043954	cellular component maintenance	36	2	0.0477483364951259	0.187720707187018	Mpz,Mtmr2
GO:0045022	GO:0045022	early endosome to late endosome transport	36	2	0.0477483364951259	0.187720707187018	Emp2,Mtmr2
GO:0071158	GO:0071158	positive regulation of cell cycle arrest	36	2	0.0477483364951259	0.187720707187018	Rgcc,Trp53
GO:1902692	GO:1902692	regulation of neuroblast proliferation	36	2	0.0477483364951259	0.187720707187018	Cd24a,Trp53
GO:0040017	GO:0040017	positive regulation of locomotion	485	9	0.0483411107318789	0.189837874804539	Hspa5,Spag9,Col1a1,Xbp1,Trp53,Gpnmb,Cxcl12,Sparc,Sema5a
GO:0016525	GO:0016525	negative regulation of angiogenesis	84	3	0.0486693310401205	0.190698756225511	Rgcc,Col4a2,Sparc
GO:0021782	GO:0021782	glial cell development	84	3	0.0486693310401205	0.190698756225511	Arhgef10,Fa2h,Id4
